[2019-09-11 07:35:07,137][DEBUG|parseNewProvider.py:85] >>  Hello Parser! 
[2019-09-11 07:35:08,712][DEBUG|parseNewProvider.py:206] >> Good Bye Parser! 
 
[2019-09-11 09:25:25,391][DEBUG|parseNewProvider.py:85] >>  Hello Parser! 
[2019-09-11 09:25:49,325][DEBUG|parseNewProvider.py:29] >> 날씨 - 일기 예보, 258538.0, com.accurate.live.weather.forecast, 날씨, Weather Forecast & Widget & Radar, 100000.0, 4656.0, 4.8, 100, 4, 0, 0, 2, 2019년 9월 6일, mailto:weatherfeedback@outlook.com, , 9020630781856452806
[2019-09-11 09:25:55,647][DEBUG|parseNewProvider.py:29] >> 비즈앤북, 258539.0, com.biznbook.biznbook, 도서/참고자료, 비즈앤북, 500.0, 5.0, 5.0, 100, 0, 0, 0, 0, 2017년 10월 19일, http://www.biznbook.com, %EB%B9%84%EC%A6%88%EC%95%A4%EB%B6%81, 
[2019-09-11 09:26:01,999][DEBUG|parseNewProvider.py:29] >> 패치 워크 및 퀼트 아이디어, 258540.0, com.bonibon.Patchwork, 라이프스타일, bonibon, 1000.0, 7.0, 0, 0, 0, 0, 0, 0, 2018년 6월 17일, https://oscarito06.github.io/bonibon/, bonibon, 
[2019-09-11 09:26:08,500][DEBUG|parseNewProvider.py:33] >> 헬로키티 패션 스타, 258541.0, com.budgestudios.googleplay.hellokittyfashionstar, 캐주얼 게임, Budge Studios, 1000000.0, 11461.0, 4.4, 100, 15, 8, 3, 9, 2019년 7월 3일, None, , 7489594886728593506
[2019-09-11 09:26:15,100][DEBUG|parseNewProvider.py:29] >> 아이돌 프로듀서, 258542.0, com.buildupstudio.idolproducer, 시뮬레이션, Buildup Studio, 1000.0, 69.0, 3.9, 100, 17, 20, 10, 25, 2019년 9월 6일, https://cafe.naver.com/idolpd, Buildup+Studio, 
[2019-09-11 09:26:21,335][DEBUG|parseNewProvider.py:29] >> Octopus Plugin, 258543.0, com.chaozhuo.gameassistant.plugin, 도구, Octopus Gaming Studio, 500000.0, 2230.0, 3.1, 100, 16, 9, 10, 93, 2019년 8월 15일, http://www.octopusgame.com/, Octopus+Gaming+Studio, 
[2019-09-11 09:26:27,710][DEBUG|parseNewProvider.py:29] >> Cornerstone Learn, 258544.0, com.csod.learning, 교육, Cornerstone OnDemand, Inc., 10000.0, 73.0, 4.0, 100, 17, 6, 6, 25, 2019년 9월 6일, http://www.cornerstoneondemand.com, Cornerstone+OnDemand,+Inc., 
[2019-09-11 09:26:34,161][DEBUG|parseNewProvider.py:29] >> [드림스퀘어] 전국민 공유 커머스 플랫폼 서비스, 258545.0, com.dreampp.client, 생산성, 드림스퀘어, 1000.0, 38.0, 4.7, 100, 9, 0, 6, 3, 2019년 8월 31일, mailto:dskmh0939@gmail.com, %EB%93%9C%EB%A6%BC%EC%8A%A4%ED%80%98%EC%96%B4, 
[2019-09-11 09:26:51,517][DEBUG|parseNewProvider.py:29] >> Recording Studio Pro Plus, 258548.0, com.glaucopercopo.app.recordingstudioproplus, 음악/오디오, Glauco, 50000.0, 423.0, 2.7, 71, 12, 10, 10, 100, 2018년 2월 18일, http://www.glaucoapps.com/, Glauco, 
[2019-09-11 09:26:57,884][DEBUG|parseNewProvider.py:29] >> 트랙터 운전 수송 시뮬레이션, 258549.0, com.gsss.farm.tractor.driving.simulator.transport, 시뮬레이션, Game Star Sim Studios, 100000.0, 333.0, 0, 0, 0, 0, 0, 0, 2018년 4월 5일, mailto:gamestarsimstudios@gmail.com, Game+Star+Sim+Studios, 
[2019-09-11 09:27:09,415][DEBUG|parseNewProvider.py:29] >> 목가적 인 이야기, 258551.0, com.iplay.farmstory, 캐주얼 게임, Seven Game Studio, 10000.0, 462.0, 1.6, 10, 1, 9, 16, 100, 2019년 9월 10일, mailto:hy890827@gmail.com, Seven+Game+Studio, 
