[2019-09-13 08:10:06,810][DEBUG|parseNewProvider.py:85] >>  Hello Parser! 
[2019-09-13 08:10:08,519][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 258664.0, com.tojoy.anyu
[2019-09-13 08:10:08,560][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 258670.0, com.xdg.and.wll
[2019-09-13 08:10:20,908][DEBUG|parseNewProvider.py:29] >> Neo3dS_RcCar, 258636.0, appinventor.ai_neo3ds.Neo3dS_RcCar, 교육, Neo 3D Solution, 50.0, 0, 0, 0, 0, 0, 0, 0, 2019년 8월 21일, https://blog.naver.com/neo3ds, Neo+3D+Solution, 
[2019-09-13 08:10:27,251][DEBUG|parseNewProvider.py:29] >> CarX Highway Racing, 258637.0, com.CarXTech.highWay, 자동차 경주, CarX Technologies, 10000000.0, 139819.0, 4.7, 100, 15, 3, 1, 4, 2019년 8월 23일, http://www.carx-tech.com, , 8956145082759427129
[2019-09-13 08:10:33,607][DEBUG|parseNewProvider.py:29] >> 핸드북 ( for 브롤스타즈 ), 258638.0, com.ProjectR.BS_Handbook, 도서/참고자료, Project_R, 10000.0, 31.0, 3.8, 100, 29, 11, 0, 41, 2019년 8월 31일, mailto:Project.of.Root@gmail.com, Project_R, 
[2019-09-13 08:10:39,937][DEBUG|parseNewProvider.py:33] >> Octonauts and the Whale Shark, 258639.0, com.TapTapTales.Octonauts, 교육, TapTapTales, 100000.0, 157.0, 4.0, 100, 8, 6, 9, 25, 2019년 7월 29일, None, , 8607588335742983102
[2019-09-13 08:10:46,296][DEBUG|parseNewProvider.py:29] >> 마이폰루팅O?X?(rooting check), 258640.0, com.amc.check, 도구, TANI PROJECT, 10000.0, 99.0, 4.2, 100, 9, 5, 2, 19, 2014년 9월 30일, mailto:pupple77@naver.com, TANI+PROJECT, 
[2019-09-13 08:10:52,610][DEBUG|parseNewProvider.py:29] >> 컬투쇼 레전드, 258641.0, com.appsnr2018.cultwo, 엔터테인먼트, NEMOAPPS, 1000.0, 24.0, 4.8, 100, 9, 4, 0, 0, 2019년 8월 14일, mailto:dkeoslvn2878@gmail.com, NEMOAPPS, 
[2019-09-13 08:10:58,948][DEBUG|parseNewProvider.py:29] >> Dino Zilla! 공룡 게임 3D, 258642.0, com.br.dino.zilla.swat.monster.war, 액션, Best Freestyle Games, 100000.0, 364.0, 3.8, 100, 15, 14, 6, 38, 2017년 8월 30일, https://sites.google.com/site/bravocterogames/, , 8538291812472344738
[2019-09-13 08:11:05,364][DEBUG|parseNewProvider.py:29] >> Box Opener For Brawl Stars, 258643.0, com.burn2rise.brawlstarsboxopener, 시뮬레이션, Burn2Rise Gaming, 50000.0, 626.0, 3.6, 100, 19, 17, 11, 44, 2019년 9월 2일, http://burn2rise.com/, , 7173892485933487036
[2019-09-13 08:11:12,063][DEBUG|parseNewProvider.py:29] >> Memory Training, 258644.0, com.catgames.memory, 교육, Cat Games, 5000.0, 38.0, 0, 0, 0, 0, 0, 0, 2016년 12월 15일, mailto:hccatgames@gmail.com, Cat+Games, 
[2019-09-13 08:11:18,461][DEBUG|parseNewProvider.py:29] >> Call From Momo Joke, 258645.0, com.deverezz.callfrom.momoscary, 엔터테인먼트, Deverezz, 50000.0, 295.0, 4.0, 100, 5, 7, 2, 30, 2019년 8월 2일, mailto:Dortmundbaba1@gmail.com, Deverezz, 
[2019-09-13 08:11:24,847][DEBUG|parseNewProvider.py:29] >> Trains Timetable - delays - routes - alarm clocks, 258646.0, com.goodsoftw.pannelloorariotreninew, 지도/내비게이션, goodsoftw, 50000.0, 904.0, 0, 0, 0, 0, 0, 0, 2019년 8월 29일, mailto:goodsoftw@gmail.com, goodsoftw, 
[2019-09-13 08:11:31,924][DEBUG|parseNewProvider.py:29] >> GPS 살고 있다 거리 전망 지도: 지구 항해 & GPS 위성, 258647.0, com.gps.liveearthtracker.map.routefinder.navigation, 여행 및 지역정보, Free App Valley, 1000000.0, 2186.0, 0, 0, 0, 0, 0, 0, 2019년 8월 30일, http://freeappvalley.com, Free+App+Valley, 
[2019-09-13 08:11:38,871][DEBUG|parseNewProvider.py:29] >> 단어 검색을 Word Search, 258648.0, com.havos.wordsearch, 단어, Havos Ltd, 5000000.0, 23183.0, 4.3, 100, 27, 15, 5, 11, 2019년 8월 25일, http://havos.co.uk, Havos+Ltd, 
[2019-09-13 08:11:45,453][DEBUG|parseNewProvider.py:29] >> 스탁시티, 258649.0, com.hsjung.stockcitytalk, 금융, 선진인베스먼트, 1000.0, 7.0, 4.0, 100, 0, 0, 20, 20, 2019년 6월 28일, http://www.stockcity.co.kr/m, %EC%84%A0%EC%A7%84%EC%9D%B8%EB%B2%A0%EC%8A%A4%EB%A8%BC%ED%8A%B8, 
[2019-09-13 08:11:51,899][DEBUG|parseNewProvider.py:29] >> 할일 잼하나 - 메모 일정 To do Task 체크리스트, 258650.0, com.ing.jamhana.jam_free_ver, 생산성, ingcompany, 500.0, 20.0, 4.8, 100, 5, 11, 0, 0, 2017년 10월 18일, https://instagram.com/jam_hana, ingcompany, 
[2019-09-13 08:11:58,141][DEBUG|parseNewProvider.py:29] >> 엘가   ( Elemental Guardians ), 258651.0, com.joywing.elga, 롤플레잉, Unito Entertainment, 10000.0, 1094.0, 4.7, 100, 1, 1, 2, 7, 2019년 7월 30일, http://www.playelga.com, Unito+Entertainment, 
[2019-09-13 08:12:04,330][DEBUG|parseNewProvider.py:29] >> 글과음악사이 - 좋은글,동기부여,생활백서, 258652.0, com.makerslean.hangari, 라이프스타일, Relax Story, 1000.0, 0, 0, 0, 0, 0, 0, 0, 2019년 9월 10일, mailto:goodwordlove7@gmail.com, Relax+Story, 
[2019-09-13 08:12:10,756][DEBUG|parseNewProvider.py:29] >> 재미있는 속도 모토 3D 레이싱 게임, 258653.0, com.moyegame.motor4.googleplay, 자동차 경주, Moye Games, 10000.0, 390.0, 3.5, 100, 3, 3, 8, 53, 2019년 8월 22일, http://www.moyegame.com, , 5272187884057897008
[2019-09-13 08:12:17,170][DEBUG|parseNewProvider.py:29] >> 아싸 트로트 무료듣기, 258654.0, com.musicstation.songs.assatrot, 음악/오디오, multistation, 1000.0, 16.0, 4.8, 100, 7, 7, 0, 0, 2019년 4월 1일, mailto:goodnote80@gmail.com, multistation, 
[2019-09-13 08:12:23,476][DEBUG|parseNewProvider.py:29] >> City Freedom онлайн приключения, гонки с друзьями, 258655.0, com.ngg.CFO, 어드벤처, NGG, 100000.0, 1808.0, 0, 0, 0, 0, 0, 0, 2019년 7월 13일, http://gamengg.online/, NGG, 
[2019-09-13 08:12:34,977][DEBUG|parseNewProvider.py:29] >> Mushroom Identify - Automatic picture recognition, 258657.0, com.pingou.champignouf, 도구, Annapurnapp Technologies, 1000000.0, 5297.0, 0, 0, 0, 0, 0, 0, 2019년 8월 7일, https://champignouf.com, Annapurnapp+Technologies, 
[2019-09-13 08:12:46,469][DEBUG|parseNewProvider.py:29] >> 방주는 생존 섬이다., 258659.0, com.seacraft.surviving.survivalisland, 어드벤처, Koan Craft, 100000.0, 1127.0, 3.4, 100, 15, 11, 3, 65, 2019년 7월 20일, https://koancraft.blogspot.com/, Koan+Craft, 
[2019-09-13 08:12:53,293][DEBUG|parseNewProvider.py:29] >> 심수봉 노래모음 완전무료 듣기 - 심수봉 트로트 인기곡 모음, 258660.0, com.sim.trmedley, 음악/오디오, HappyDaySoft, 5000.0, 5.0, 4.4, 66, 100, 0, 0, 0, 2019년 5월 10일, mailto:prodieter99@gmail.com, HappyDaySoft, 
[2019-09-13 08:12:59,531][DEBUG|parseNewProvider.py:29] >> [미스트롯-송가인] 송가인 노래모음/메들리/트로트/미스트롯/노래모음/무료듣기/영상모음, 258661.0, com.soft.mac.kpopartist3, 음악/오디오, Y.O.L.O, 10.0, 0, 0, 0, 0, 0, 0, 0, 2019년 8월 16일, mailto:beat_chani@naver.com, Y.O.L.O, 
[2019-09-13 08:13:05,935][DEBUG|parseNewProvider.py:29] >> Fake Chat Conversation for messenger, 258662.0, com.techroid.fakechat, 엔터테인먼트, TechRoid, 1000000.0, 24606.0, 4.4, 100, 13, 8, 2, 9, 2019년 4월 17일, https://facebook.com/asimkhanmak, , 9218870525169505081
[2019-09-13 08:13:12,251][DEBUG|parseNewProvider.py:29] >> Paint by number - Coloring Book, 258663.0, com.tixonic.paintbynumber, 캐주얼 게임, Tixonic Developer, 100000.0, 794.0, 3.2, 100, 11, 20, 13, 81, 2019년 5월 13일, mailto:tixonicdeveloper09@gmail.com, Tixonic+Developer, 
[2019-09-13 08:13:18,432][DEBUG|parseNewProvider.py:29] >> 손바닥 핵인싸 : 기적의검으로 왕좌를 쟁탈하는 AFKRPG, 258664.0, com.tojoy.anyu, 롤플레잉, TOJOY GAME, 5000.0, 53.0, 4.6, 100, 2, 0, 0, 10, 2019년 9월 8일, https://cafe.naver.com/sonbadakhaekinsarpg, , 8055727943405100863
[2019-09-13 08:13:24,694][DEBUG|parseNewProvider.py:33] >> Panda Lu Fun Park - Amusement Rides & Pet Friends, 258665.0, com.tutotoons.app.pandalufunpark.free, 교육, TutoTOONS, 1000000.0, 2536.0, 0, 0, 0, 0, 0, 0, 2019년 7월 4일, None, , 6493980387780624296
