[2019-09-28 08:10:06,726][DEBUG|parseNewProvider.py:85] >>  Hello Parser! 
[2019-09-28 08:10:17,971][DEBUG|parseNewProvider.py:29] >> Y Music - Free Music & Player, 259406.0, app.mmusic.android, 음악/오디오, Music Player - Free Music & Audio, 50000.0, 450.0, 0, 0, 0, 0, 0, 0, 2019년 9월 9일, mailto:1271573011@qq.com, Music+Player+-+Free+Music+%26+Audio, 
[2019-09-28 08:10:29,699][DEBUG|parseNewProvider.py:29] >> 공수달력 (공수계산,퇴직공제적립,일용직,일당), 259408.0, app.worker.check, 라이프스타일, Free_Role, 1000.0, 7.0, 3.4, 33, 66, 100, 33, 0, 2019년 5월 19일, mailto:july10thth@gmail.com, Free_Role, 
[2019-09-28 08:10:36,296][DEBUG|parseNewProvider.py:29] >> 비디오 배경 음악 변경, 259409.0, change.background.music.video, 동영상 플레이어/편집기, Reliable Apps, LLC, 500000.0, 3276.0, 3.6, 100, 22, 15, 4, 48, 2017년 9월 20일, mailto:mahmoud.mostafarabah@gmail.com, Reliable+Apps,+LLC, 
[2019-09-28 08:10:43,311][DEBUG|parseNewProvider.py:33] >> 아이 슈퍼 히어로 무료에게, 259410.0, com.KidsGames.SuperHippo2, 어드벤처, Hippo Kids Games, 1000000.0, 8328.0, 4.3, 100, 8, 4, 3, 16, 2019년 9월 24일, None, Hippo+Kids+Games, 
[2019-09-28 08:10:49,672][DEBUG|parseNewProvider.py:29] >> My Block, 259411.0, com.addictive.puzzle.block, 퍼즐, Addictive Puzzle, 500000.0, 1647.0, 4.6, 100, 7, 4, 3, 5, 2019년 9월 27일, mailto:blockpuzzle.help@boooea.com, Addictive+Puzzle, 
[2019-09-28 08:10:55,815][DEBUG|parseNewProvider.py:29] >> Whistle, 259412.0, com.bigbeardevapps.whistle, 도구, Big Bear Dev, 10000.0, 41.0, 0, 0, 0, 0, 0, 0, 2018년 10월 29일, https://bigbeardev.wordpress.com/, Big+Bear+Dev, 
[2019-09-28 08:11:02,223][DEBUG|parseNewProvider.py:29] >> AppLock Theme Butterfly, 259413.0, com.domobile.aut.cbutterfly, 라이프스타일, AppLock@DoMobile, 1000000.0, 12196.0, 4.3, 100, 8, 10, 4, 12, 2019년 8월 22일, http://www.domobile.com, AppLock@DoMobile, 
[2019-09-28 08:11:08,976][DEBUG|parseNewProvider.py:29] >> 인터넷 무료 와이파이 및 핫스팟 휴대용 연결, 259414.0, com.freehotspot.personal.mobile.connectfreewifi.portablehotspot, 커뮤니케이션, MobileDevGroup, 50000.0, 288.0, 4.0, 100, 14, 7, 5, 24, 2019년 9월 15일, mailto:mobiledevelopmentgroup@hotmail.com, MobileDevGroup, 
[2019-09-28 08:11:15,670][DEBUG|parseNewProvider.py:29] >> Free FX Signals, 259415.0, com.fxfreesignals_pipmaker.fxsignal, 금융, Pip Maker, 5000.0, 307.0, 0, 0, 0, 0, 0, 0, 2019년 9월 22일, mailto:pipmakersocity@gmail.com, Pip+Maker, 
[2019-09-28 08:11:22,140][DEBUG|parseNewProvider.py:29] >> Farming Tractor Simulator: Offroad Tractor Driving, 259416.0, com.gameswing.farmingsimulator.offroaddriving.tractortrolleygame, 자동차, Games Wing, 1000000.0, 931.0, 0, 0, 0, 0, 0, 0, 2019년 8월 30일, mailto:gameswingstudio@gmail.com, Games+Wing, 
[2019-09-28 08:11:28,908][DEBUG|parseNewProvider.py:29] >> Daily Motivational Thoughts, 259417.0, com.gvapps.dailyinspiration, 도서/참고자료, GV apps, 5000.0, 59.0, 0, 0, 0, 0, 0, 0, 2019년 9월 18일, mailto:itsgvapps@gmail.com, GV+apps, 
[2019-09-28 08:11:35,378][DEBUG|parseNewProvider.py:29] >> 골드에스엑스(GOLDSX)코인, 259418.0, com.hcn.goldsx, 라이프스타일, HEALTHCARE NAVI Co., Ltd., 100.0, 0, 0, 0, 0, 0, 0, 0, 2019년 6월 20일, http://www.healthcarenavi.com, HEALTHCARE+NAVI+Co.,+Ltd., 
[2019-09-28 08:11:42,159][DEBUG|parseNewProvider.py:29] >> 진시몬 무료듣기 - 8090노래모음, 259419.0, com.jan.jinsimon815, 음악/오디오, skystudio9, 500.0, 0, 0, 0, 0, 0, 0, 0, 2019년 7월 26일, mailto:abbagom8@gmail.com, skystudio9, 
[2019-09-28 08:11:48,467][DEBUG|parseNewProvider.py:33] >> 뽀로로 양치질하기 - 어린이 치카치카 습관 놀이, 259420.0, com.kigle.pororo.brushteeth, 교육, KIGLE, 5000.0, 0, 0, 0, 0, 0, 0, 0, 2019년 8월 19일, None, , 4740368439505063702
[2019-09-28 08:11:54,700][DEBUG|parseNewProvider.py:29] >> 화순전남대학교병원, 259421.0, com.lemonhc.mcare.cnuh, 의료, 화순전남대학병원, 1000.0, 8.0, 4.8, 100, 33, 0, 0, 0, 2019년 7월 28일, http://www.cnuhh.com, %ED%99%94%EC%88%9C%EC%A0%84%EB%82%A8%EB%8C%80%ED%95%99%EB%B3%91%EC%9B%90, 
[2019-09-28 08:12:00,874][DEBUG|parseNewProvider.py:29] >> 레몬케어365, 259422.0, com.lemonhc.mcare.lc365, 의료, 레몬헬스케어, 100.0, 0, 0, 0, 0, 0, 0, 0, 2019년 9월 1일, mailto:lemonhcapps@gmail.com, %EB%A0%88%EB%AA%AC%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4, 
[2019-09-28 08:12:07,478][DEBUG|parseNewProvider.py:29] >> LG Display 방문예약 시스템, 259423.0, com.lgcns.wmo.lgd.partner, 커뮤니케이션, LG Display Co., Ltd., 5000.0, 9.0, 4.6, 100, 33, 16, 0, 0, 2019년 5월 9일, mailto:lginjuhee@lgdisplay.com, LG+Display+Co.,+Ltd., 
[2019-09-28 08:12:14,103][DEBUG|parseNewProvider.py:29] >> Nono.pixel - 퍼즐 논리 퍼즐 게임, 259424.0, com.logic.nono.pixel, 퍼즐, Focus apps, 1000.0, 0, 0, 0, 0, 0, 0, 0, 2019년 9월 27일, mailto:focusapps@hotmail.com, Focus+apps, 
[2019-09-28 08:12:20,486][DEBUG|parseNewProvider.py:29] >> 인스타그램 팔로워 분석기 - Followers Insight, 259425.0, com.meepo.follower, 도구, Meepo Dev, 500000.0, 8259.0, 4.5, 100, 11, 3, 1, 10, 2019년 9월 23일, mailto:dev.meepo@gmail.com, Meepo+Dev, 
[2019-09-28 08:12:27,096][DEBUG|parseNewProvider.py:29] >> 루트 검사기 - 루트 검사기 수퍼 유저 / SU, 259426.0, com.mobiappsstudios.validator, 도구, SteinSoft Apps, 100000.0, 593.0, 0, 0, 0, 0, 0, 0, 2018년 11월 7일, mailto:mobiappsstudio@gmail.com, , 8278647275580084793
[2019-09-28 08:12:33,556][DEBUG|parseNewProvider.py:29] >> 발라드무료듣기, 259427.0, com.nd.balad815, 동영상 플레이어/편집기, 홍익소프트, 1000.0, 9.0, 4.3, 100, 33, 0, 0, 16, 2019년 7월 26일, mailto:ndesign7@gmail.com, %ED%99%8D%EC%9D%B5%EC%86%8C%ED%94%84%ED%8A%B8, 
[2019-09-28 08:12:41,029][DEBUG|parseNewProvider.py:29] >> Mario Wallpapers, 259428.0, com.nuapp.mariowall, 맞춤 설정, Scalarspace, 10000.0, 231.0, 3.0, 100, 11, 16, 6, 97, 2017년 10월 13일, mailto:nuappdev.team@gmail.com, Scalarspace, 
[2019-09-28 08:12:47,489][DEBUG|parseNewProvider.py:29] >> Calculate by QxMD, 259429.0, com.qxmd.calculate, 의료, QxMD Medical Software Inc., 1000000.0, 11261.0, 4.7, 100, 19, 2, 0, 1, 2019년 5월 30일, http://www.QxMD.com, , 4893360944895113869
[2019-09-28 08:12:53,865][DEBUG|parseNewProvider.py:29] >> SecuveOTP, 259430.0, com.secuve.otp, 비즈니스, Secuve Co., Ltd., 1000.0, 0, 0, 0, 0, 0, 0, 0, 2019년 9월 19일, http://secuvecert1.com, Secuve+Co.,+Ltd., 
[2019-09-28 08:13:00,223][DEBUG|parseNewProvider.py:29] >> Endless Quest: Hades Blade - Free idle RPG Games, 259431.0, com.sheregame.hadesblade, 롤플레잉, ShereGame, 50000.0, 3541.0, 4.6, 100, 17, 6, 3, 3, 2019년 9월 25일, mailto:endlessquest_and@163.com, ShereGame, 
[2019-09-28 08:13:07,090][DEBUG|parseNewProvider.py:29] >> 오목마스터, 259432.0, com.smartplayland.omok, 보드, SmartPlayland, 1000.0, 24.0, 4.5, 100, 16, 5, 0, 11, 2019년 5월 25일, http://www.smartplayland.com, , 5210088548941724496
[2019-09-28 08:13:13,519][DEBUG|parseNewProvider.py:29] >> 무인도 생존 시즌 2 (방치형 RPG), 259433.0, com.sponge.stayalive2, 롤플레잉, Sponge Mobile, 1000.0, 65.0, 4.2, 100, 15, 11, 2, 18, 2019년 9월 27일, , , 8377314319662536433
[2019-09-28 08:13:19,782][DEBUG|parseNewProvider.py:29] >> 외주개발가이드, 259434.0, com.wooriyo.outsourcing_guide, 도서/참고자료, (주)우리요, 100.0, 7.0, 5.0, 100, 0, 0, 0, 0, 2015년 1월 28일, , %28%EC%A3%BC%29%EC%9A%B0%EB%A6%AC%EC%9A%94, 
[2019-09-28 08:13:26,209][DEBUG|parseNewProvider.py:29] >> 심플한 GPS (현재위치), 나침반, 259435.0, com.yazasu.simplegps, 도구, Namopluca Temolcam, 1000.0, 62.0, 4.4, 100, 29, 12, 4, 4, 2017년 6월 8일, mailto:heemlatmuno@gmail.com, Namopluca+Temolcam, 
[2019-09-28 08:13:32,600][DEBUG|parseNewProvider.py:29] >> 스마트 로또 (평생무료) 로또 당첨확인 로또 QR스캐너 로또 판매점찾기, 259436.0, kjgtown.lotto, 금융, jg soft, 100.0, 37.0, 4.9, 100, 9, 3, 0, 0, 2019년 8월 13일, https://jgtown-soft.tistory.com/1, jg+soft, 
[2019-09-28 08:13:39,340][DEBUG|parseNewProvider.py:29] >> IM샵(#) - 내 Lifestyle에 맞는 생활금융서비스 IM샵, 259437.0, kr.co.dgb.dgbmh, 금융, (주)대구은행, 100.0, 22.0, 5.0, 100, 0, 0, 0, 0, 2019년 9월 26일, http://www.dgb.co.kr, %28%EC%A3%BC%29%EB%8C%80%EA%B5%AC%EC%9D%80%ED%96%89, 
[2019-09-28 08:13:45,488][DEBUG|parseNewProvider.py:29] >> 티비다시보기 - TV사랑, 259438.0, kr.dodo6tv.kktv, 엔터테인먼트, Grazilles, 100.0, 0, 0, 0, 0, 0, 0, 0, 2019년 9월 19일, mailto:deleddakangfer@gmail.com, Grazilles, 
[2019-09-28 08:13:57,043][DEBUG|parseNewProvider.py:29] >> 큰글씨 연락처 전화, 259440.0, man.gamma.bigfontcontacts, 커뮤니케이션, gammamansoft, 10.0, 0, 0, 0, 0, 0, 0, 0, 2019년 9월 25일, mailto:gammamansoft@gmail.com, gammamansoft, 
[2019-09-28 08:14:03,535][DEBUG|parseNewProvider.py:29] >> 음악 플레이어 - 최고의 음향 효과가있는 오디오 플레이어, 259441.0, musicplayer.equalizer.bassbooster.theme, 음악/오디오, Dreams Room, 1000000.0, 27938.0, 4.4, 100, 18, 7, 2, 9, 2019년 9월 20일, mailto:panjiaqiong@gmail.com, Dreams+Room, 
[2019-09-28 08:14:09,780][DEBUG|parseNewProvider.py:29] >> EasyConnection, 259442.0, net.easyconn.carman.wws, 여행 및 지역정보, Wuhan CARBIT Information Co.,Ltd, 500000.0, 1919.0, 2.8, 67, 24, 17, 14, 100, 2019년 9월 26일, http://www.carbit.com.cn, Wuhan+CARBIT+Information+Co.,Ltd, 
[2019-09-28 08:14:16,383][DEBUG|parseNewProvider.py:29] >> Super Jungle Adventures, 259443.0, net.superBromax.worldrun, 아케이드, ANTOINE DEV, 10000.0, 90.0, 0, 0, 0, 0, 0, 0, 2019년 7월 2일, mailto:lbaze212@gmail.com, ANTOINE+DEV, 
[2019-09-28 08:14:22,813][DEBUG|parseNewProvider.py:29] >> 마이렛져 (친구끼리 빌린돈 갚을돈 기록하기, 장부), 259444.0, site.cpsp.myledger, 도구, SatisfactionFactory, 100.0, 0, 0, 0, 0, 0, 0, 0, 2019년 4월 30일, http://satisfactoryplace.tistory.com/, SatisfactionFactory, 
[2019-09-28 08:14:22,888][DEBUG|parseNewProvider.py:206] >> Good Bye Parser! 
 
