[2019-09-03 08:35:16,672][DEBUG|parseNewProvider.py:85] >>  Hello Parser! 
[2019-09-03 08:35:40,179][DEBUG|parseNewProvider.py:29] >> Screen off, 258143.0, app.phhuang.screenoff, 도구, Pai-Hsiang, Huang, 10000.0, 498.0, 4.2, 100, 39, 21, 5, 12, 2019년 5월 2일, mailto:arxhuang@gmail.com, Pai-Hsiang,+Huang, 
[2019-09-03 08:35:52,329][DEBUG|parseNewProvider.py:29] >> 한붓그리기 드로잉 퍼즐 - One Line Deluxe, 258145.0, com.ArtStorm.OneLine, 퍼즐, ArtStorm, 10000.0, 142.0, 4.6, 100, 22, 4, 1, 3, 2019년 4월 24일, http://artstorm.dothome.co.kr/, ArtStorm, 
[2019-09-03 08:35:58,720][DEBUG|parseNewProvider.py:29] >> SamuraiKanjiNinja, 258146.0, com.DustinOlychuck.SamuraiKanjiNinja, 교육, Mobile Educational Games @ UBCO, 10.0, 0, 0, 0, 0, 0, 0, 0, 2017년 12월 9일, https://people.ok.ubc.ca/bowenhui/game/, Mobile+Educational+Games+@+UBCO, 
[2019-09-03 08:36:05,122][DEBUG|parseNewProvider.py:29] >> 행운퀴즈 알리미, 258147.0, com.ajasmile.happyquiz, 도구, 이하령, 100.0, 16.0, 4.1, 100, 18, 0, 0, 27, 2019년 8월 22일, mailto:aja_smile@naver.com, %EC%9D%B4%ED%95%98%EB%A0%B9, 
[2019-09-03 08:36:11,319][DEBUG|parseNewProvider.py:29] >> DU Battery Saver, 258148.0, com.atulyacore.batterysaver, 도구, Atulya Apps, 1000.0, 25.0, 0, 0, 0, 0, 0, 0, 2019년 8월 3일, mailto:atulyacore@gmail.com, Atulya+Apps, 
[2019-09-03 08:36:17,553][DEBUG|parseNewProvider.py:29] >> Bloxorz: Roll the Block, 258149.0, com.bitmango.go.bloxorzpuzzle, 퍼즐, BitMango, 5000000.0, 10113.0, 3.8, 100, 20, 15, 12, 34, 2019년 9월 2일, https://www.bitmango.com, , 6249013288401661340
[2019-09-03 08:36:23,878][DEBUG|parseNewProvider.py:29] >> 얀데레와의 여름방학 ㅣ 미소녀 미연시 얀데레 시뮬레이션, 258150.0, com.bookpalcomics.Yan, 시뮬레이션, 북팔코믹스, 1000.0, 28.0, 3.5, 100, 30, 90, 20, 40, 2019년 8월 29일, http://bookpalcomics.com, , 6953200378576217823
[2019-09-03 08:36:35,596][DEBUG|parseNewProvider.py:29] >> 페이업(Payup) - 간편 수기결제, 258152.0, com.cardmobile.app.card, 금융, payup, 1000.0, 53.0, 4.4, 100, 4, 0, 4, 13, 2018년 7월 31일, http://payup.co.kr, payup, 
[2019-09-03 08:36:41,638][DEBUG|parseNewProvider.py:29] >> 코인빗 2.0 암호화폐거래소 (비트코인, 이더리움, 덱스, 비트코인캐시, 라이트코인 등), 258153.0, com.coinbit.global.android.exchange, 금융, Axia Soft, 10000.0, 16.0, 2.6, 66, 0, 11, 0, 100, 2019년 9월 2일, https://www.coinbit.co.kr/, Axia+Soft, 
[2019-09-03 08:36:47,887][DEBUG|parseNewProvider.py:29] >> 운동할래 헬스 필라테스 에어로빅 요가 스쿼시 스피닝, 258154.0, com.dayot, 건강/운동, netsket Inc., 1000.0, 31.0, 3.9, 100, 0, 4, 14, 28, 2018년 6월 4일, http://undonghr.kr, , 7323489559855069796
[2019-09-03 08:36:54,114][DEBUG|parseNewProvider.py:29] >> Deepstash - Self Improvement, Motivation & Care, 258155.0, com.deepstash, 교육, Deepstash, 100000.0, 2734.0, 0, 0, 0, 0, 0, 0, 2019년 8월 18일, https://deepstash.com, , 6838038566629563073
