[2019-09-30 08:10:17,564][DEBUG|parseNewProvider.py:85] >>  Hello Parser! 
[2019-09-30 08:10:19,697][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:19,750][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:19,813][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:19,858][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:19,919][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:19,959][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:19,988][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:20,068][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:20,122][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:20,209][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:20,274][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:20,323][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:20,389][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:20,461][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:20,506][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:20,548][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:20,638][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:20,679][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:20,731][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:20,758][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:20,799][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:20,842][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:20,867][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:20,892][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:20,948][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:20,976][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:21,002][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:21,029][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:21,078][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:21,112][DEBUG|parseNewProvider.py:43] >> Already App! update >> , 259505.0, com.hs.toeic5finish
[2019-09-30 08:10:37,978][DEBUG|parseNewProvider.py:29] >> 카톡 무료 이모티콘 알림, 259490.0, com.BaF.KaFE, 도구, Springsom, 10.0, 6.0, 5.0, 100, 0, 0, 0, 0, 2019년 9월 23일, mailto:springsom31@gmail.com, Springsom, 
