[2019-09-22 08:10:07,135][DEBUG|parseNewProvider.py:85] >>  Hello Parser! 
[2019-09-22 08:10:17,025][DEBUG|parseNewProvider.py:29] >> 100층탈출 A : 방탈출 [쯔꾸르 탈출게임], 259069.0, ad.lvupgames.hctexitlvup, 캐주얼 게임, LVUP, 1000.0, 25.0, 3.5, 100, 16, 33, 8, 50, 2019년 8월 30일, https://lvupmaker.blogspot.com, , 6761324412879186166
[2019-09-22 08:10:23,389][DEBUG|parseNewProvider.py:29] >> Trenches of Europe 2, 259070.0, com.DNSstudio.TrenchesOfEurope2, 전략, DNS studio, 500000.0, 5588.0, 4.2, 100, 30, 17, 6, 10, 2019년 8월 3일, mailto:DNSstudio@email.cz, , 6455514886003965814
[2019-09-22 08:10:29,674][DEBUG|parseNewProvider.py:29] >> 단어 완성 퀴즈, 259071.0, com.GoodBoySoft.WordFind, 퀴즈, The Good Boys, 1000.0, 9.0, 4.6, 100, 0, 0, 0, 12, 2019년 8월 27일, mailto:wkdalrkwhr3@gmail.com, The+Good+Boys, 
[2019-09-22 08:10:36,096][DEBUG|parseNewProvider.py:29] >> New Guide For Adopt Me 2019, 259072.0, com.Ikhwandev.GuideAdobtMe, 도서/참고자료, App World Developer, 10000.0, 182.0, 2.3, 40, 9, 2, 9, 100, 2019년 7월 30일, mailto:ikhwantardiansyah04@gmail.com, App+World+Developer, 
[2019-09-22 08:10:47,517][DEBUG|parseNewProvider.py:29] >> The Adopt Me Tips Baby Robloxe, 259074.0, com.adopttips.merobuxpro, 엔터테인먼트, Cloths, 50000.0, 248.0, 2.5, 56, 4, 4, 8, 100, 2019년 8월 10일, mailto:stealingcloths@gmail.com, Cloths, 
[2019-09-22 08:10:54,367][DEBUG|parseNewProvider.py:29] >> UFOEX 유에프오익스, 259075.0, com.airnew.ufoexpress, 생산성, AIRNEW CO.,LTD, 1000.0, 67.0, 4.7, 100, 1, 3, 0, 4, 2019년 7월 31일, http://www.ufoex.asia, AIRNEW+CO.,LTD, 
[2019-09-22 08:11:00,717][DEBUG|parseNewProvider.py:29] >> MonstroCity: Rampage, 259076.0, com.alphadoggames.monstrocity, 전략, Alpha Dog Games, 100000.0, 4655.0, 4.1, 100, 19, 11, 5, 18, 2019년 9월 19일, http://www.alphadoggames.com, , 5816472228147108969
[2019-09-22 08:11:07,992][DEBUG|parseNewProvider.py:29] >> Prison Escape Craft Maps, 259077.0, com.andreihh.prisonescape, 엔터테인먼트, Craft Stock Maps Creator, 50000.0, 864.0, 4.4, 100, 9, 6, 7, 9, 2019년 7월 18일, mailto:eldarfarzaliev80@gmail.com, Craft+Stock+Maps+Creator, 
[2019-09-22 08:11:14,583][DEBUG|parseNewProvider.py:29] >> Poop Tracker - 화장실 로그, 259078.0, com.appstronautstudios.pooplog, 건강/운동, Appstronaut Studios, 100000.0, 1728.0, 4.5, 100, 34, 8, 1, 3, 2019년 9월 20일, http://www.appstronautstudios.com, , 7481894709243185341
[2019-09-22 08:11:21,473][DEBUG|parseNewProvider.py:29] >> 오늘의감상 - 전시, 박물관, 미술관, 전시해설 정보 어플, 259079.0, com.barbariansarea, 예술/디자인, enjoytoday, 1000.0, 5.0, 4.6, 100, 66, 0, 0, 0, 2018년 8월 6일, , enjoytoday, 
[2019-09-22 08:11:28,189][DEBUG|parseNewProvider.py:29] >> 버블 슈터, 259080.0, com.bubbleshooter.pop.shooter.bubble.free, 캐주얼 게임, mobistar, 500000.0, 3031.0, 4.4, 100, 22, 19, 0, 7, 2018년 12월 17일, mailto:appgo@outlook.com, mobistar, 
[2019-09-22 08:11:34,683][DEBUG|parseNewProvider.py:29] >> Pop App Color Disney, 259081.0, com.cifegroup.popappcolordisney, 교육, Cife Spain Business, 10000.0, 66.0, 2.7, 69, 9, 12, 9, 100, 2019년 7월 31일, http://cifegroup.com, Cife+Spain+Business, 
[2019-09-22 08:11:41,539][DEBUG|parseNewProvider.py:29] >> ICT PRO 정보통신기술사, 259082.0, com.ck.ictpro, 교육, C.K, 50.0, 0, 0, 0, 0, 0, 0, 0, 2018년 12월 11일, mailto:ictpe3924@gmail.com, C.K, 
[2019-09-22 08:11:47,780][DEBUG|parseNewProvider.py:29] >> 성경모음 성경듣기, 259083.0, com.coregoodsoftlab.bible, 도구, 신뢰소프트, 500.0, 8.0, 5.0, 100, 0, 0, 0, 0, 2019년 9월 19일, mailto:trustmsoft@gmail.com, %EC%8B%A0%EB%A2%B0%EC%86%8C%ED%94%84%ED%8A%B8, 
[2019-09-22 08:11:54,900][DEBUG|parseNewProvider.py:29] >> Remote Desktop Manager, 259084.0, com.devolutions.remotedesktopmanager, 생산성, Devolutions, 100000.0, 890.0, 4.0, 100, 15, 6, 2, 29, 2019년 7월 21일, https://devolutions.net, Devolutions, 
[2019-09-22 08:12:01,833][DEBUG|parseNewProvider.py:29] >> Guide for fish feed and grow, 259085.0, com.fivething.feedfish.tipshinit, 도서/참고자료, OverKill Studios, 10000.0, 137.0, 3.5, 100, 13, 8, 8, 52, 2019년 7월 30일, mailto:benyounesse@outlook.fr, OverKill+Studios, 
[2019-09-22 08:12:08,534][DEBUG|parseNewProvider.py:29] >> 양심노트 Lite, 259086.0, com.flaggames.yangsimlite, 생산성, 홍익학당, 1000.0, 47.0, 4.9, 100, 2, 2, 0, 0, 2017년 4월 7일, http://cafe.naver.com/bohd, %ED%99%8D%EC%9D%B5%ED%95%99%EB%8B%B9, 
[2019-09-22 08:12:15,243][DEBUG|parseNewProvider.py:29] >> 브릭 브레이커 3D - 슬라이드 볼, 259087.0, com.gameinlife.brick.breaker.game, 캐주얼 게임, Game In Life, 100000.0, 171.0, 0, 0, 0, 0, 0, 0, 2019년 9월 20일, http://gameinlife.io/breaker/, Game+In+Life, 
[2019-09-22 08:12:21,870][DEBUG|parseNewProvider.py:29] >> ITZY Lyrics (Offline), 259088.0, com.ggodev.itzylyrics, 엔터테인먼트, Gorilla Godev, 5000.0, 53.0, 0, 0, 0, 0, 0, 0, 2019년 8월 2일, https://gorillagodev.wixsite.com/gorillagodev/, , 6219562371808711973
[2019-09-22 08:12:28,307][DEBUG|parseNewProvider.py:29] >> 플럼 - 블라인드 랜덤 채팅 (실시간 동네 친구 만남, 소개팅), 259089.0, com.glidersoft.plum, 데이트, Glidersoft, 100.0, 24.0, 5.0, 100, 4, 0, 0, 0, 2019년 9월 9일, http://www.glidersoft88.com, Glidersoft, 
[2019-09-22 08:12:34,914][DEBUG|parseNewProvider.py:29] >> 해커스편입 – 무료 편입보카 게임, 나만의 단어장, 인강 수강, 259090.0, com.hackers.app.hackerstransfer, 교육, (주) 해커스, 5000.0, 19.0, 4.5, 100, 23, 15, 7, 0, 2019년 8월 1일, http://www.hackersut.com, %28%EC%A3%BC%29+%ED%95%B4%EC%BB%A4%EC%8A%A4, 
[2019-09-22 08:12:41,398][DEBUG|parseNewProvider.py:29] >> Hit the Light, 259091.0, com.happymagenta.hitlight, 아케이드, Playgendary, 100000.0, 1168.0, 3.9, 100, 24, 10, 4, 30, 2019년 9월 4일, http://happymagenta.com, , 7486814720100409246
[2019-09-22 08:12:47,654][DEBUG|parseNewProvider.py:29] >> 기술 노트, 259092.0, com.hitouch.wikibook, 도서/참고자료, Hitouchsoft, 100.0, 0, 0, 0, 0, 0, 0, 0, 2018년 8월 31일, mailto:alec.youn@gmail.com, Hitouchsoft, 
[2019-09-22 08:12:54,113][DEBUG|parseNewProvider.py:29] >> Car Driving Racing 3D, 259093.0, com.i6.cardrivingracing3d, 시뮬레이션, i6 Games, 1000000.0, 4470.0, 4.0, 100, 16, 11, 10, 23, 2018년 5월 18일, http://i6games.net/, , 8702197959022172025
[2019-09-22 08:13:00,597][DEBUG|parseNewProvider.py:29] >> Quick Dynalist, 259094.0, com.louiskirsch.quickdynalist, 생산성, Louis Kirsch, 500.0, 47.0, 5.0, 100, 4, 0, 0, 0, 2019년 4월 27일, http://louiskirsch.com, Louis+Kirsch, 
[2019-09-22 08:13:07,099][DEBUG|parseNewProvider.py:29] >> 레이저 거리 측정, 259095.0, com.maruar.laserdistance, 도구, maruar, 10000.0, 12.0, 3.1, 80, 60, 0, 0, 100, 2018년 12월 17일, mailto:maruar.info@gmail.com, maruar, 
[2019-09-22 08:13:13,749][DEBUG|parseNewProvider.py:29] >> Mod Furniture for MCPE, 259096.0, com.mcpe.test.furniture, 도서/참고자료, scasterpia, 1000000.0, 57185.0, 4.4, 100, 11, 8, 4, 11, 2019년 8월 26일, mailto:thorosdemir19@gmail.com, scasterpia, 
[2019-09-22 08:13:20,372][DEBUG|parseNewProvider.py:29] >> 모든 언어 역자 - 비어 있는 목소리 번역, 259097.0, com.mobiletranstorapps.all.languages.translator.free.voice.translation, 도구, Mobile Translator Apps, 5000000.0, 20951.0, 4.4, 100, 17, 5, 2, 10, 2019년 9월 6일, mailto:mobiletranslatorapps@gmail.com, Mobile+Translator+Apps, 
[2019-09-22 08:13:26,782][DEBUG|parseNewProvider.py:29] >> 좀비 파이어, 259098.0, com.mobirix.zombiefire, 액션, mobirix, 1000000.0, 7882.0, 4.4, 100, 24, 16, 3, 7, 2019년 8월 28일, https://www.mobirix.com, , 4864673505117639552
[2019-09-22 08:13:33,768][DEBUG|parseNewProvider.py:29] >> 모블로 통합앱, 259099.0, com.motionblue.moblo, 교육, MOTION BLUE, 1000.0, 7.0, 4.4, 100, 0, 0, 0, 16, 2017년 4월 21일, https://moblo.co.kr/, MOTION+BLUE, 
[2019-09-22 08:13:40,363][DEBUG|parseNewProvider.py:29] >> Impossible Mega Ramp 2020, 259100.0, com.mtsfreegames.impossiblemegaramp2020, 시뮬레이션, MTS Free Games, 10000.0, 11.0, 0, 0, 0, 0, 0, 0, 2019년 9월 18일, https://mtsfreegames.com, MTS+Free+Games, 
[2019-09-22 08:13:46,778][DEBUG|parseNewProvider.py:29] >> 네이버 검색 순위 통합 체크(블로그순위, 카페순위, 지식인순위), 259101.0, com.naver.tabranking, 비즈니스, 후르츠코드, 1000.0, 0, 0, 0, 0, 0, 0, 0, 2018년 6월 5일, https://fruitscode.com, %ED%9B%84%EB%A5%B4%EC%B8%A0%EC%BD%94%EB%93%9C, 
[2019-09-22 08:13:53,335][DEBUG|parseNewProvider.py:33] >> Magic Slate, 259102.0, com.ng_labs.magicslate, 교육, ng-labs, 1000000.0, 3620.0, 0, 0, 0, 0, 0, 0, 2019년 4월 7일, None, ng-labs, 
[2019-09-22 08:14:00,680][DEBUG|parseNewProvider.py:33] >> Mermaid Puzzles for Kids, 259103.0, com.piupiuapps.puzzlemermaid, 퍼즐, Piu Piu Apps, 1000.0, 0, 0, 0, 0, 0, 0, 0, 2019년 8월 20일, None, Piu+Piu+Apps, 
[2019-09-22 08:14:07,215][DEBUG|parseNewProvider.py:29] >> 네이버 영상 다운로더, 259104.0, com.s_code.naver_mo, 생산성, JS NET, 5000.0, 37.0, 4.2, 100, 36, 18, 0, 13, 2019년 8월 14일, mailto:jisung289@gmail.com, JS+NET, 
[2019-09-22 08:14:13,571][DEBUG|parseNewProvider.py:29] >> Samsung ANC Type-C, 259105.0, com.sec.android.usb.audio, 도구, Samsung Electronics Co.,  Ltd., 1000.0, 13.0, 0, 0, 0, 0, 0, 0, 2019년 9월 11일, mailto:apps4acc@samsung.com, , 5200379633052405703
[2019-09-22 08:14:25,335][DEBUG|parseNewProvider.py:29] >> ●스터디 클래식 - Study Music(Memory Booster)집중력 향상•클래식, 259107.0, com.study.choi.netflykr, 교육, Netfly, 1000.0, 14.0, 4.4, 100, 20, 0, 20, 0, 2019년 7월 8일, mailto:cjs4545@hanmail.net, Netfly, 
[2019-09-22 08:14:31,730][DEBUG|parseNewProvider.py:29] >> 남편의 비상금을 찾기 2 - 탈출 게임, 259108.0, com.tyou.laogong2, 캐주얼 게임, ABC escape games, 10000.0, 199.0, 3.0, 97, 10, 22, 3, 100, 2019년 3월 29일, http://www.abcescapegames.com, , 9014234262441242973
[2019-09-22 08:14:43,487][DEBUG|parseNewProvider.py:29] >> Piano Tiles Winner Game - MILLION, 259110.0, com.winwinsit.pianowinnermillion, 음악, Bulan Sabit, 1000.0, 25.0, 0, 0, 0, 0, 0, 0, 2018년 12월 25일, mailto:hsarutobi32@gmail.com, Bulan+Sabit, 
[2019-09-22 08:14:49,935][DEBUG|parseNewProvider.py:29] >> Battle Royale Season 8 HD Wallpapers, 259111.0, com.xexon.battles8fortnite, 도서/참고자료, xexon, 1000000.0, 3190.0, 2.9, 84, 9, 4, 9, 100, 2019년 4월 27일, mailto:kamali.aniba90@gmail.com, xexon, 
[2019-09-22 08:15:01,610][DEBUG|parseNewProvider.py:29] >> 청춘게임, 259113.0, com.yubingbinggame.youngadult, 전략, YuBingBing Games, 100.0, 7.0, 3.9, 100, 0, 50, 0, 25, 2019년 8월 21일, http://cafe.naver.com/bingbingyu, YuBingBing+Games, 
[2019-09-22 08:15:13,411][DEBUG|parseNewProvider.py:29] >> 가천 알림이, 259115.0, io.wiffy.gachonNoti, 교육, JungApp, 500.0, 17.0, 5.0, 100, 0, 0, 0, 0, 2019년 9월 18일, mailto:iveinvalue@gmail.com, JungApp, 
[2019-09-22 08:15:19,744][DEBUG|parseNewProvider.py:29] >> 미소설 (완전판) - 웹툰, 웹소설 매일매일 무료, 259116.0, kr.co.meenter.menovel2.gpakorea, 소셜, 미소설, ent, 500.0, 10.0, 5.0, 100, 0, 0, 0, 0, 2019년 9월 11일, mailto:thanhquoclap@gmail.com, %EB%AF%B8%EC%86%8C%EC%84%A4,+ent, 
[2019-09-22 08:15:26,000][DEBUG|parseNewProvider.py:29] >> 공군 대외행사 안내 앱, 259117.0, mil.af.externalevent, 이벤트, 대한민국공군, 100.0, 0, 0, 0, 0, 0, 0, 0, 2019년 9월 9일, mailto:rokafapp1@gmail.com, %EB%8C%80%ED%95%9C%EB%AF%BC%EA%B5%AD%EA%B3%B5%EA%B5%B0, 
[2019-09-22 08:15:37,696][DEBUG|parseNewProvider.py:29] >> 용품 용품 용품 용품 용품 한정습 용습습습품품 용습습, 259119.0, os.imo.airforcex.spaceshooter, 아케이드, OneSoft Global PTE. LTD., 1000000.0, 4644.0, 3.2, 100, 20, 22, 11, 81, 2018년 4월 28일, http://airforcex.net/, , 5015266578532322195
[2019-09-22 08:15:44,183][DEBUG|parseNewProvider.py:29] >> CATCHOBB 캐첩 - 위치기반 모임, 259120.0, rocateer.catchhobb, 소셜, CATCHOBB, 500.0, 0, 0, 0, 0, 0, 0, 0, 2019년 8월 23일, mailto:rocketmeetingo@gmail.com, CATCHOBB, 
[2019-09-22 08:15:50,421][DEBUG|parseNewProvider.py:29] >> All Social Networks in One App, 259121.0, socialmedia.allinone.fast, 소셜, OOO Record, 100000.0, 2992.0, 0, 0, 0, 0, 0, 0, 2019년 9월 12일, mailto:vkdjstats@gmail.com, OOO+Record, 
[2019-09-22 08:15:50,499][DEBUG|parseNewProvider.py:206] >> Good Bye Parser! 
 
